,TextId,Text
9895,0,&quot;I am you and you are me&quot; dice Dave Gahan en www.openradiux.com 
9896,0,&quot;I believe @annierexia and I are like paper mache like shapes in the sly always so fragile and bound to be broken&quot; 
9897,1,"&quot;I brough down the sky for you but all you did was shrug, you give my emptiness a name!&quot; This song can get me in a good mood anytime! "
9898,0,&quot;My other ride is your mother.&quot; 
9899,0,&quot;My stomach hurts sooooo bad    now I have to follow some stupid diet to get better. Ughhh&quot;  -  I'm just like Demi !
9900,1,&quot;my wang is as hard as a prosthetic leg.&quot; best night in boston!! 
9901,1,"&quot;name please&quot; &quot;Dawson, Rose Dawson&quot; aweee sooo cute  i fcking love this movie!!! XD"
9902,1,&quot;Never give up on something you can't go a day without thinking about.&quot; I like that quote. 
9903,1,&quot;Never trust a fart. I'm pushin 70 years old and i neeeever trust a fart...That's your worlds of wisdom from the day.&quot;-- Grandpa.  hahaha
9904,0,"&quot;no hope for AF447&quot;, #airfrance said "
9905,1,"&quot;no kissing? &quot; oh lacey, you make me smile "
9906,0,"&quot;No man will work for your interests unless they are his.&quot; - my fortune cookie  (via archofroses) hahaha,... http://tumblr.com/xhw23gytj"
9907,1,&quot;No results for oetmannshausen&quot; Hey why is nobody tweeting about Oetmannshausen-City? 
9908,0,&quot;Not as fun when u don't have any one to tweet bout&quot; 
9909,1,"&quot;Nothing stays the same, but change.&quot;  Van Halen (insightful rock...I knew there was a reason I like them so much "
9910,0,&quot;now i run to you like i always do. when i close my eyes i dream of you&quot; 
9911,1,"&quot;Now I'm, starting to see, maybe it's got nothing to do with me.&quot;  @MJoftheday is VERY helpful! Haha"
9912,1,"&quot;now thart we're done, i'm so sorry. why did i lie?, i'm so sorry. i know i hurt you, i know i hurt you, whoooaaa&quot;.. i love metrostation "
9913,0,&quot;NYTimes Twitter&quot; acolunt hacked....people nowadays 
9914,1,&quot;Of course there's nothing more dangerous than some a-hole who thinks he's on a holy mission.&quot; - Dean Winchester 
9915,1,&quot;Of course. Just Like how Jesus was the only white guy in his part of town&quot;  - karen gramke  
9916,1,"&quot;oh my god Karen, u can't just ask people why their white&quot; Ahahahaha! Lol "
9917,0,"&quot;Oh my god, your THIGHS!&quot; is not the most reassuring thing to hear... my legs are swollen way bigger than usual. "
9918,1,"&quot;Oh, and what could have been And then the guns rang one last shot And it felt like a bullet in her heart&quot; - Carrie night!  love her songs"
9919,1,"&quot;Ok, your codename is Danger.&quot; Hahahahah, typical! Anways, goodniiight twatter "
9920,1,&quot;old computers freak me out!!&quot; haha   #chuckmemondays #chuck
9921,0,&quot;OMG I hate doctors who do abortions since all life is precious therefore I will kill the doctor.&quot; And this is a majority of the country. 
9922,0,"&quot;On popular music&quot; by T.W.Adorno is probably the most difficult reading ever prescribed, I'm actually struggling to continue "
9923,1,&quot;One year later. Light-years ahead.&quot; - Wonder what's in store for the masses 
9924,1,&quot;only a life lived for others is a life worth while.&quot; 
9925,1,&quot;only one will die tonight.&quot; &quot;...then it'll be you!&quot; that part always makes me laugh. i don't know why. Sirius Black and Harry Potter 
9926,1,&quot;Only&quot; one test left and then ready for summer vacations!!!!!!! can't wait - so tired 
9927,1,&quot;Ooh im so frilly today&quot; haha 
9928,1,"#followfriday @SingleGal -- Follow for entertainment purposes, keep following for the laughs! "
9929,1,#followfriday @SkittleMittens @jaybranch @sammyrichards @leonkay @VioletsCRUK @LizzieMacfrenzy Follow them - do it 
9930,1,#followfriday @Smiletrain @southernmuse @damianhansen @serpentselixir @quackstervu  My first one so I guess that is how it's done 
9931,1,#followfriday @starwing &lt; he is into #photography   ** Thanks Dude for the Reco **
9932,1,"#followfriday @taurenlegend, @breagrant, @cathybaron, @ElizaPatricia, @feliciaday, @alydenisof, @jazmoore, @buffyfest, @lkr  "
9933,1,"#Followfriday @TobyTurner we've got to beat @kimkardashian he's awesome, if you've ever trusted me, trust me now "
9934,1,#followfriday @wendygunderson for the awesome tweats back and forth 
9935,1,"#followfriday @withmystilettos Cool girl who loves a cup of coffee and my favourite, Ice Java Mocha syrup! Yum! *shares* "
9936,1,#followfriday @Yorksville cos she likes a good brew 
9937,1,#followfriday A great person all around @gaylejack.  
9938,1,#followfriday because he is as sick in the head as I am (and was whining he does not get tagged on fridays) @antonstrout 
9939,1,#Followfriday best of #NBA @RealLamarOdom @DerekFisher @SashaVujacic @JalenRose @Baron_Davis just some of my fav bball players!!! 
9940,1,"#followfriday fave: @Chicagoist. I'll also plug my comm. college favs: @HarperCollegePR and @JJCpr. Full disclosure, I work w/ @JJCpr. "
9941,1,#followfriday Follow @digiprod if you love when Tweeters who aren't afraid to speak their opinion also great content without all the BS. 
9942,1,#followfriday for @Cezza_B 'cos she's a birthday girl! Happy b'day Mrs 
9943,1,#followfriday Funny&amp;Entertaining @dudeman718 
9944,1,#followfriday gutzanu 
9945,1,"#followfriday Have you ever written something that THOUSANDS of people's journeys more interesting? Well, @psibreaker has! "
9946,1,#followfriday I didn't do this yet today but I'll give you one for now. follow @lamperoo. Since we're related you have to know he's cool 
9947,0,#followfriday I just followed: @TheLifehackPost ... and then my follow-limit was reached 
9948,1,#followfriday I still follow @AmyRangel because she'll hurt me if I don't. --Plus she's fun. 
9949,1,#followfriday is some people off our home list @leemifsud @krisjelena @virtualerik @overyy @Paris365 @adam_bird @hanevans @megasherwin 
9950,1,#followfriday I've said it before and I'll say it again - he's a bloody legend! @ozdj 
9951,1,#followfriday Many thanks for the love  @bigdawg10 @avenueofthearts @labelladiva @linnetwoods @michaelheiniger @rleseberg @Follow_Steph
9952,1,#followfriday megapixel - She's a good girl 
9953,1,"#followfriday Met these two fellas back when we all worked at the univ. NOC, @ktolis and @fotisl are two brilliant geeks worth to follow "
9954,1,#followfriday more grt ppl 2 follow  @VeggieChefMayra  @RentToOwnHomes @PCAMMALL @nathanzahorchak
9955,1,#followfriday Please follow @thejimmydbrown 
9956,1,#followfriday pt3 @BlowhornOz @bikinifreak @Jenniewrenbird @eric_from_aleks @jennygirl7 @SECURITYJ @sabrinacoffin @Tweet_Words follow! &lt;3 
9957,1,#followfriday recommendation/shout out to @toddbrink  
9958,1,"#followfriday some new friends, i enjoy their tweets... @dfarver76, @JimPap, @BitAfterBit, @Beach_Body ...TGIF  Have a great day!"
9959,1,&quot;Ooh-ooh... it's SHINY&quot;. An dmore awe-tastic quotes from THE BEST ANIMATED MOVIE EVER coming up 
9960,1,&quot;Ouch&quot;   #ChuckMeMondays #chuck
9961,1,&quot;Our sweetest songs are those that tell of the saddest thought&quot; To A Skylark- Percy Bysshe Shelley. Reminds me of Taylor Swift 
9962,0,&quot;Pack&quot; the duckling found safe but his webbed feet have been cut and a new one will still have to be made.  http://is.gd/rdfK
9963,1,&quot;Para las lovelies  @toosweet4rnr @DecoDelight&quot;gracias muneca! ? http://blip.fm/~7d93a
9964,0,&quot;Paramore-Decode (Twilight official soundtrack)&quot; about to cry  so sad
9965,0,&quot;Participating shop&quot; didn't know anything about Vinyl Saturday &amp; thus never got  copies of the special #greenday 7&quot;  
9966,0,&quot;pasilaiciai&quot; -  5th place 
9967,1,"&quot;peter pan and wendy turned out fine&quot; -fly with me, jb. holy shit, new fav song "
9968,1,&quot;Plane&quot; by Jason Mraz... Pictures from the most gifted photographer I'd ever met: http://www.kathrynvphotography.com/   &amp; sunshine 
9969,1,"&quot;Plasil&quot; is the best vomit-stopping medicine out there. You should get some of it, drunkards!  I have a few here at home HAHAHA"
9970,1,&quot;Pony (it's ok)&quot; -Erin McCarley 
9971,1,&quot;Pour some sugar on me...&quot; Enjoying the tunes at a sandwich shop at the airport. 
9972,0,&quot;practicing&quot; on my daughter's macbook which she is kindly letting me to take to SLA2009 #sla2009 but there are no tunes in my itunes 
9973,1,&quot;Prayers&quot; Please please please have Petal To The MEtal Tour to come to CT  PLEEEEEEEEEEEEEASSSSSSSSSSSSSSSSSSSSSEEEEEEEEEEEEEEE
9974,1,&quot;Prepare for the worst expect the best&quot; 
9975,1,&quot;PROMISE me one thing... you wont faLL for me&quot; smiLe 
9976,0,"&quot;quit, 2 older ladies are behind us&quot; says the 4 eight year olds in front of @triskenikole and i. Sad day! "
9977,1,&quot;race to witch mt.&quot; over. I'm officially a fan of Alexander Ludwig and AnnaSophia Robb now! 
9978,0,&quot;Rate limit exceeded&quot; 
9979,0,&quot;Recovering&quot; from a party 
9980,0,&quot;Red White and Boom!&quot; Today! I wont be at the comp til after midnight  I'll have twitter/AIM on my phone and you can text me. &lt;3 you guys!
9981,1,&quot;Remembering Sunday&quot; -All time L0w. Suh-weet song  fave at the mo hehe
9982,1,&quot;Rutger OS not fully functional yet. System operating at 78%.&quot; Getting older... these weekends... getting harder.. to recover...from. 
9983,1,"&quot;Salvation has come to us, He's chosen us in love&quot; Love it  @phatfish @nfellingham"
9984,1,"&quot;Sanity and happiness are an impossible combination.&quot; So if we want to be happy we got to admit, we are all a little insane. "
9985,1,&quot;scuba Steve damn you!&quot; 
9986,1,&quot;Second Chance&quot; by Shinedown &amp; &quot;Don't Trust Me&quot; by 30H!3 &amp; &quot;Migraine Skank&quot; by Gracious K  
9987,1,&quot;Second in line&quot; video online tuesday 
9988,0,&quot;seek me and you will find me&quot;.....     I can't find Him. What am i doing wrong? This is frustrating. I want to hold her again.... 
9989,0,"&quot;Seperate multiple email addresses with commas,&quot; says the web form, then rejects my multiple addresses because the field contains a comma "
9990,1,"&quot;I came to play&quot; now I'm done, lol! Night Night all "
9991,1,&quot;I can taste you on my lips and smell you in my clothes.&quot; That songs seems appropriate today 
9992,1,&quot;I did not have sexual relations with that woman&quot; - Bill Clinton. HAHAHAHA @NightlightNicol great quote. don't cha think? 
9993,1,"&quot;I do it my way, I shit on folks the opposite of R. K &quot; "
9994,0,&quot;I do not like plastic!! grr! so silly and bad for the world  ! who is with  me ?!&quot; - rob dyer
9995,1,&quot;I don't have the strength to stay away from you anymore&quot; -twilight  haha I wish someone would tell me that. But ofcourse it won't happen
9996,0,"&quot;I don't know what to do whenever you are near...&quot;...kaya tuloy 'di kita makilala nang mas husto, eh. "
9997,0,&quot;i don't wanna see the end&quot;  TOMORROW WILL BE GREAT! mcfly concert here we go! *-* gnight :*
9998,0,&quot;I don't want anything more than to see your face when you open the door...&quot; Missing you! 
9999,1,&quot;I eat... Therefore I am...&quot; re-tweet and fill in the gaps folks 
10000,1,"&quot;I feel better now, better than James Brown. I feel better now. How do YOU feel?&quot; For now...  Mr sunshine is a true hero!  Xx"
10001,1,"&quot;I feel like I'm playing Scrabble of... royalty.&quot; -@Bryan_Roush, on my bitchin' board "
10002,1,&quot;I feel no shame I'm proud of I came from I was born and raised in the boondocks.....&quot; 
10003,1,&quot;i got a feeling that tonight's gonna be a good night&quot; 
10004,0,"&quot;I grew up on the street, not the hood... the Sesame&quot; THIS IS WHY I LOVE SCRUBS. Season 9 is going to be fail though "
10005,0,"&quot;i had a good day cause i didn't die or have to wait in any really long lines&quot; alas, if only i had that same optimism "
10006,1,&quot;i had that dream about you again. where i wait outside until you let me in. and there i stay&quot; Listening to blink makes me happy 
10007,1,"&quot;I had the best day with you, today...&quot; "
10008,1,&quot;I hear the roar of a big machine&quot; 
10009,1,&quot;I killed my mother&quot; tonight at Maison du CinÃÂ©ma with Alexiiiiina  Yeah!
10010,1,&quot;I killed the lights... (killer)..&quot; -Britney Spears 
10011,1,&quot;I killied Sirius Black&quot; 
10012,0,&quot;i know if i stay itll just cause more pain but i cant let u go&quot; @Veronicabal ... oh so true 
10013,0,&quot;I know you're here but I still feel alone&quot; 
10014,1,&quot;I like corny. I'm looking for corny in my life&quot; 
10015,1,&quot;I like to think of Jesus as a mischevious badger.&quot; hahahaha. 
10016,0,&quot;i look at your photograph all the time. these memories come back to life &amp; i don't mind.&quot; i feel like you have been gone forever. 
10017,0,&quot;i love being burned by hot glue guns&quot;-me &quot;why?&quot;-lyndsey &quot;idk&quot;-me. 5 minutes later i get a severe 2nd degree burn from the hot glue gun. 
10018,1,&quot;I love knowledge. I love thinkin. Fressshman. Fressshman.&quot; pellericious math song 
10019,1,"&quot;i loveyou, there is a helicopter above my house&quot;-Dylan  &lt;333  aaahahaha xD"
10020,1,"&quot;I may not have gone where I intended to go, but I think I have ended up where I needed to be.&quot; "
10021,0,&quot;I miss you&quot; . You aren't  the same person .  
10022,0,&quot;I not need &quot; - http://twlol.com/tw/?v1-133326 #lol #ichc #cat /// still miss mine  dang it! :/
10023,1,&quot;I ready to hear you say who I am is quit enough&quot; - New Again 
10024,1,"&quot;I see you like Herman DÃÂ¼ne and Laura Marling. With good indie taste like that, there's a 89. 2% chance you'd dig us, too  Cheers!&quot;"
10025,0,&quot;I stayed up half the night trying to install Vista&quot; is not a reason for being tired that I ever wanted to give. 
10026,1,&quot;I survived a Japanese Game Show&quot; Premieres Wednesday July 8th 9/8c   ABC 
10027,0,&quot;I think [I'm] headed for a big fall I think [I'm] headed for a bad time&quot; 23rd-day in a row of work. 
10028,0,"&quot;I think I'd feel better if I puked&quot; usually either means drunk or food poisoning, and I haven't had a drop of alcohol for days.  "
10029,1,&quot;i think she will like me&quot;- Maddison Buzer about @taylorswift13 ... quote of the day 
10030,0,&quot;I think you should know this. He's going to break up with you. And I just had to tell you. I'm sorry. I know you love him.&quot; 
10031,1,&quot;i vawnt to clean yer vindows surr&quot; &quot;I dont want my FUCKING windows cleaned!&quot; PMSL! i love des 
10032,1,"&quot;i wanna i wanna i wanna touch you, you wanna touch me too&quot; (8) just downloaded aar's when the world comes down. sing along with it, haha "
10033,1,&quot;i wanna love you in slow motion...&quot; lol listenin 2 albert posis cover 
10034,0,"&quot;I wanna set you up with one of my friends, but I cant see you dating anyone but yourself&quot; I guess I come off all that vain. "
10035,1,"&quot;I was nurturing the tender, throbbing hope that you would, yes.&quot;  "
10036,0,&quot;i would dump his a**&quot;  but what if u keep saying that and u keep going back cuz u want ur kids to have a dad...life is sooo hard 
10037,0,&quot;i would have died! i would have died rather than betray my friends&quot; oh sirius black i love you. 
10038,1,&quot;I would see the world through your eyes&quot; &lt;3 soo cute!! listening rite now! 
10039,1,"&quot;I&quot; am the second coming of me.... the first time I came around I was largely un-noticed, so I'm trying again....  I HAVE ARRIVED!!"
10040,1,&quot;If a triangle could speak it would say that God is eminently triangular&quot; -Spinoza 
10041,1,"&quot;If an idea does not sound abseloutly absurd at first,it has abseloutly no hope if success in the future&quot; the man himself.Albert Einstein "
10042,0,"&quot;if I had it my way, I'd turn the car around &amp; runaway, just you &amp; I&quot;...phone calls that produce tears aren't the best "
10043,1,&quot;If I had the chance I'd ask the world to dance&quot; Gas skrapin to Seasideee to play frisbee and lacrosse. 
10044,1,"&quot;If only; if only,&quot; the woodpecker sighed, &quot;the bark on the tree was as soft as the skyyy&quot; Haha. I need to reread that book. "
10045,1,"&quot;if there r any ghosts in here, they're goingg down.&quot; hahaha! charm school=luv. "
10046,1,&quot;If U Seek Amy&quot; finally makes sense to me...I'm so slow 
10047,0,&quot;if u take away my rainbow I will cry... give me back my sunshine&quot;.. man I miss Floetry 
10048,1,&quot;If ur really a Prince I'll marry you&quot; hehe! 
10049,0,&quot;Seventeen Forever&quot; is stuck in my head FOREVER!!! (thanks a lot..)    but i love it!!!!
10050,0,&quot;Shaking your ass: you're doing it wrong!&quot; -@dimhalo Fail. 
10051,1,&quot;shall I show you why angels have swords?&quot; @nikosbrook gets the triptych out. so glad we're friends. 
10052,1,&quot;She has a troll body right down the diamond in the belly button!&quot;-Zac Colby ladies and gents 
10053,1,"&quot;she's like the wind... &quot; yea, I am. "
10054,1,&quot;Shut up &amp; Let me Go&quot; i Love this song 
10055,0,"&quot;Simple Plan, Simple Plan, Simple Plan...&quot; The show was amazing! When will ut be &quot;McFLY, McFLY...&quot; or &quot;30STM, 30STM ..&quot; look like NEVER "
10056,0,&quot;Sin is the ruin and misery of the soul...&quot; Writing a paper on Jonathan Edwards... It's almost 4am 
10057,1,&quot;SIP Trunking for the Big Guys&quot;-I dunno; it works for the smaller guys too  Why &quot;UC-enabling&quot; SIP Trunks is important- http://bit.ly/2xTQD
10058,1,"&quot;Sir, would you mind moving to this exit row seat with bags of leg room?&quot; Not a problem "
10059,1,&quot;smear&quot; as in poo. #Visio  LOL @ windex coffee.
10060,0,"&quot;So Colin, you're not going dancing because it's too hot... So you thought you'd stay in a sweaty office instead?&quot; :-/ Not what I planned "
10061,1,&quot;so damn lucky&quot; wheeeeeee! one of my fave 
10062,0,"&quot;So I drive home alone, as I turn out the light I put his picture down and maybe get some sleep tonight&quot; rough night  @taylorswift13"
10063,0,&quot;So SAD!!    I knew him&quot;  World's oldest man dies in Japan http://tinyurl.com/n4v2sz
10064,1,"&quot;So sick, so sick of being tired. And oh so tired of being sick.&quot; going to bed. tomorrow should be fun "
10065,1,"&quot;So stay awake and i'll stay I try and go, but your game it waits for me and you, love&quot; i looveee Lydia soo much. checkk em outt! "
10066,1,"&quot;So this is love, so this is what makes life divine&quot;- Gotta love Cinderella is your adult life too "
10067,0,&quot;so we're going to take advantage of you while you're here&quot; and give you 3 hours a day to leave the house &lt;-- my parents 
10068,0,"&quot;So, do you even want a girlfriend? Thought so.&quot; this show makes me cry "
10069,0,&quot;Solid Bullpen Showing Comes Undone&quot;. Post editors can just paste in same headline for #Nats on a daily basis. 
10070,1,&quot;Some people follow their dreams. Others hunt them down and beat them mercilessly into submission.&quot; 
10071,1,&quot;Something Spiritual&quot; on live now!   www.NewRoadsVideo.com.  Come join us.  
10072,1,"&quot;Sometimes life IS less than hunky vampires and teen wolfs...and that IS OK!!&quot; Andy Samberg, MTV Awards {{{tearing up}}}  Thats deep! "
10073,0,&quot;sometimes only one person is missing and the whole world seems depopulated.&quot; truer than true. i miss my baby 
10074,1,&quot;Ssaaiilliinnggggg&quot; go avant any avant fans? H&amp;S be putting me on its like and inhanced version of wrnb and wdas phl's grownfolks statins 
10075,1,&quot;Stand back&quot; -Linus loves Ft Sam Obernik (dance edit) I love internet radio on #musicmonday 
10076,1,&quot;Stand By Me&quot; by david A is awesome! and when he revived &quot;Beautiful Girls&quot; i almost melt 
10077,1,"&quot;If you change your mind, I'm the first in line.  Honey, I'm still free. Take a chance on me!!&quot;    love it!"
10078,1,"&quot;If you have a fever, nasal congestion, runny nose, sore throat or cough, please stay at home&quot; - Director of UNSW Health Services "
10079,0,"&quot;If you like cats so much, why don't you get a CAT scan!?&quot; ... You know what, MAYBE I WILL!! "
10080,1,"&quot;If you see stupids everwhere, may be the problem is you!&quot;, I like sentence "
10081,1,"&quot;if you sit up straight at the dinner table, you can fit more dessert in&quot; - listening to kids being taught table etiquette on cbc radio "
10082,1,"&quot;if you want something said, ask a man. If you want something done, ask a woman!&quot;  MT1975 "
10083,1,"&quot;if your boyfriends got beef, tell him im a VEGETARIAN and i aint F*&amp;%ing scared of HIM&quot; "
10084,1,"&quot;If you're gonna play like a winner, you've got to fuel like a winner.&quot;-Dwight Shrute "
10085,1,&quot;if you're not a sweet piece of man candy I don't know what is.&quot;   AHAHAHAHHAHAHAHAHAHHAA!! 
10086,1,"&quot;IÃ¯Â¿Â½ve been thinking, The Mighty Boosh should make a movie.&quot; -  http://tumblr.com/xyt1wu310"
10087,1,"&quot;I'll choose witch, it makes me look less stupid &quot; - Miley on Hannah Montana "
10088,1,"&quot;I'll never understand you.&quot; - Hahahah, my brother. "
10089,1,&quot;I'm breaking wind&quot; lmao! After school care kids are funny! 
10090,1,&quot;I'm destined to do great thingssss. thou shall see me become greatness.&quot;  I made that up just now haha.
10091,1,"&quot;I'm different to other women, and when I say different, I mean better&quot;   this &amp; &quot;penisly speaking&quot; are my new favourite phrases."
10092,1,"&quot;I'm gonna send him to outer space, to find another race&quot;... "
10093,0,&quot;I'm In Driver's Ed Get Me Out of Here&quot; all week 
10094,1,"&quot;I'm not chubby, it's protective ninja fat.&quot; -One of my mom's flairs. xD Haha. We keep giggling about it. "
10095,1,&quot;I'm not going home.  Not really.&quot;  *bursts into happy tears* I love this movie...so bloody much...and @emmielovegood and @hptwilighter. 
10096,1,&quot;I'm not staring. I'm looking for extended periods of time&quot; -Me. 
10097,0,&quot;I'm Not That Girl&quot; makes me sad. 
10098,1,&quot;i'm on a boat!&quot; literally..on the lake for the day 
10099,0,"&quot;I'm over her, I'm over her!&quot; that's what i keep telling everyone but am I really over her? i'm not too sure myself now.. *sigh* "
10100,1,"&quot;I'm pretty fly, for a Jedi.&quot; I lol every time. "
10101,1,&quot;IM SO 3008; YOU SO 20000 LATTTTTTTTTTTE  &quot;
10102,0,"&quot;im sorry, can u turn around plz?&quot; (checks his jeans) thatll be all- dismissed! im not associatin w/ u or ur knockoff True Religions  srry"
10103,1,"&quot;i'm ur biggest fan, i'll follow u until u love me, papa-paparazzi&quot;. love this song. "
10104,0,&quot;I'm watching TV&quot; except I'm not  http://www.twtish.com/
10105,1,&quot;I'm wore out like the waist band on some old underwear&quot;- lil jon 
10106,1,&quot;I'm your biggest fan...I'll follow you until you love me. paparazzi&quot;-Lady Gaga 
10107,1,"&quot;I'ma Furious Souljah, not a boy&quot; but i love dance hall *Reggaeton is NOT american club music -different styles &amp; flavor folks  SAVE MUSIC"
10108,1,&quot;In dreams and in love there are no impossibilities.&quot; --Janos Arnay thats what i say....and you ALL should believe exactly that! 
10109,1,"&quot;in the valley, of my world, you'd me my only girl&quot; - treysongz &lt;3 "
10110,0,&quot;In view of the possibility of an outbreak of the Human Swine Influenza(H1N1).. The programme will be shortened to one day (June 19)..&quot; 
10111,1,&quot;Intuition becomes increasingly valuable in the new information society precisely because there is so much data.Ã¢â¬?- John Naisbitt  Use it! 
10112,1,&quot;Invisible Bow and Arrow :  Free&quot; - http://twlol.com/tw/?v1-148325 #lol #ichc 
10113,1,&quot;is in awe of everything she sees your way&quot; 
10114,1,&quot;Isn't it amazing how nice people are to you when they know you're leaving?&quot; 
10115,1,&quot;IT&quot; was cool. 
10116,1,&quot;Its almost like being in love&quot;.. 
10117,1,&quot;its always better when we are together&quot; 
10118,1,&quot;It's because I can spell confusing with a K and I like it.&quot; SO CUTE 
10119,1,"&quot;it's funny when you're coming in first, but you hope that you're last.  You just hope that it lasts...&quot; --Drizzy "
10120,1,&quot;It's Like That (and that's the way it is)&quot; - Run DMC  ? http://blip.fm/~5jgvk
10121,1,&quot;It's monumental&quot; seems to be the hip thing to say these days. Guess I'm working at the right company at the right time 
10122,0,--&quot;It's not 'We were going to.'&quot; It's 'We WAS going to.&quot; (Actual quote overheard today at the office. Grammatical Fail!   )
10123,1,"&quot;It's okay - you're not my type.&quot; &quot;Smart?&quot; &quot;No; single.&quot; Watching Casino Royale, yet again "
10124,1,&quot;Its the God in Me&quot; that song is off da chain 
10125,0,"&quot;Jeff, shut up. Nobody likes you.&quot; "
10126,0,&quot;jim carey hasn't made me laugh since 1997&quot; 
10127,1,"&quot;Jo: Dids and Daisy back apparently. Sam: That'll make you much happier too, won't it Joey? It's much better for EVERYONE&quot;  "
10128,0,&quot;Joellen started crying and then it all went down hill.&quot;-kaitlyn (hypothetically) 
10129,0,&quot;Just another day that I.. Had the worst day of my life&quot; 
10130,1,&quot;Just keep pushin b/c evntually ull look around &amp; realize uve made it to the top!&quot; ~Me~ TUNNEL VISION &lt;&lt;as @dawnrichard says  @isrealdeep
10131,1,&quot;Just walked by Hollister in mall. Feel raped by cologne.&quot; why that is awesome saying. Thanks whatthebuck 
10132,1,"&quot;Kate Gosselin of Jon &amp; Kate Plus 8 has a cookbook coming out in Octobe , it's called 'I hate my husband, here are some recipes'&quot; -J. F "
10133,0,&quot;keeping your guard up in a relationship keeps the love out too.&quot; ???? 
10134,1,"&quot;killa show dudes! Brazilians are my fav people!&quot; - Gosto de ler posts assim, ainda mais se for do Dougie "
10135,0,&quot;kimberly you're sick. as it sick in the head.&quot; says best friend. 
10136,0,&quot;Kinda of sucks Knowing that happiness doesnt existed in my life Almost Lovers A Fine Frenzy &lt;333 Goodbye My Almost Lover&quot; wat do u mean? 
10137,1,"&quot;Kiss Me Through the Phone&quot; has the worst song lyrics I've heard in years. However, this is from a guy that writes songs about zombies. "
10138,1,&quot;kiss my acorns you big kluka!!&quot; -Pip 
10139,1,&quot;Kissing is so fun!  awkward balloon.&quot;-@Mdiaz359 disagrees with my previous statement. I stand by what I said.
10140,1,&quot;la la la la la Jon Knight&quot; finally got the ipod fixed 
10141,0,&quot;Lance Wicks Bsc (hons)&quot; - Hmmm... I can get used to that.  Uni classification has arrived!  or  depending on the moment
10142,0,&quot;last school week of my life&quot; dont make me cry  @sdnomaiid
10143,0,"&quot;Late&quot; start but hanging in there... wish I had the day off  Need the moneyz, tho!"
10144,1,&quot;leave the pieces&quot; - the wreckers... hmm 
10145,1,&quot;left to lie&quot; by bobby long ... awesome 
10146,1,&quot;Let me hug you or else I won't get A!&quot; *hugs* I love my brother. 
10147,1,&quot;Let Me Twitter Dat&quot; http://bit.ly/FBlgK 
10148,1,&quot;let the earth touch the sky&quot;... hint:  it's a heart connection...LLL 
10149,1,&quot;Let true love decide if we should be together&quot; bonita frase 
10150,0,&quot;Lets get drunk and be somebody&quot; rest in peace uncle Larry 
10151,0,&quot;let's have some fun this beat is sick i wanna take a ride on your discostick.&quot; nancy &amp; i saw a dead opossum 
10152,0,&quot;letting go is the hardest part.&quot; whoever said that wasn't lying 
10153,0,&quot;Life can only be understood backwards; but it must be lived forwards.&quot; 
10154,1,&quot;Life is  a  blank page. Each person holds their  pen nd writes their own story.&quot;- Natasha Bedingfield I love tht sayin 
10155,0,&quot;Life&quot; would not be returning for a third season.  Detective Crews is ace!
10156,1,"&quot;life's a climb, but the view's great&quot; "
10157,1,&quot;life's like a jump rope! up down. up down. up down. up down.&quot;--my newest song discovery which i love. 
10158,0,"&quot;Lindsay looks like the pretty one and you look like you.&quot; -my 5yr old sister, on distinguishing between me and my other sister "
10159,0,&quot;Listen to the thunder&quot; I'll probably hear it all night 
10160,1,&quot;Live like you mean it..love til you feel it..&quot; 
10161,0,&quot;Looking for a fairy tale ending but all im going to get is real life&quot; 
10162,0,&quot;Losing you&quot; - Busted. Forgot how much I loved that song... 
10163,0,&quot;Lost&quot;'s Juliet just died! NNOO!!  And it doesn't look like she'll be back since she'll be a lead in &quot;V.&quot; Lost is becoming a sausage fest!
10164,1,"&quot;Love Has Only A Beginning&quot; Darshan Singh Think and think about it, then think some more.  (This was my 4 hour meditation today)"
10165,1,-&quot;Love was Leaving&quot;- That's some good stuff. 
10166,1,&quot;Love you's all&quot; I should say !!! haha thats only one pint aswell haha 
10167,1,&quot;lovebug&quot; is the most romantic song eveeeeeeeeeeeeeer. ahhh! the @jonasbrothers are genius 
10168,1,"&quot;loved #robpatz's face when kristen dropped the popcorn...ah, young love&quot;  TED YOU ARE THE BEST!!!! "
10169,1,&quot;Low&quot; Wachin aidan  soooo cute... Bless x
10170,1,&quot;Make your own kind of music. Sing your own special song. Make your own kind of music EVEN IF NO ONE ELSE SINGS ALONG!&quot; 
10171,1,&quot;MAMA THERE GOES THAT MAN!&quot;  my line for the day haha.
10172,1,&quot;Mandatory&quot; meeting in a couple of hours...I'll be in the back with my hat down low and my shades on... 
10173,1,&quot;Manele Beton&quot; ma urmareste pe Twitter. How cool is that? 
10174,0,&quot;market forces&quot; I'm not real sure I know what that means anymore  Lately it feels like we have been condensed to the big 5
10175,1,&quot;masturbation can be fun.&quot; 
10176,1,&quot;maybe years until the day.. My dreams would match up with my pain.. Mushaboom!&quot; 
10177,0,&quot;Maybe you'll send me bbm's&quot; Haha lauren can't believe her last episode is today 
10178,1,&quot;Melvin Van Peebles Ã¢â¬â Save The Watergate 500&quot; thx!  RB@ultimateanswer:  Ã¢â¢Â« http://blip.fm/~8b3ty
10179,1,&quot;Metamorphosis&quot;... That cds the shit though.  Think one of my faves... lol.. but thats cuz i can relate a little more to it. &amp; i love that
